STATION_FILE_FOLDER,STATION,POR_YEAR_FOLDER,FILE_NAME_BASE,FILE_NAME_ALIAS,PLOT_FILE_NAME,TABLE_FILE_NAME,REPORT_FILE_NAME
01S04E28P002M/2009/WATER_TEMPERATURE_POINT,01S04E28P002M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2010/WATER_TEMPERATURE_POINT,01S04E28P002M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2011/WATER_TEMPERATURE_POINT,01S04E28P002M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2012/WATER_TEMPERATURE_POINT,01S04E28P002M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2013/WATER_TEMPERATURE_POINT,01S04E28P002M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2014/WATER_TEMPERATURE_POINT,01S04E28P002M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2015/WATER_TEMPERATURE_POINT,01S04E28P002M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2016/WATER_TEMPERATURE_POINT,01S04E28P002M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2017/WATER_TEMPERATURE_POINT,01S04E28P002M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2018/WATER_TEMPERATURE_POINT,01S04E28P002M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/2019/WATER_TEMPERATURE_POINT,01S04E28P002M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P002M/POR/WATER_TEMPERATURE_POINT,01S04E28P002M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2006/WATER_TEMPERATURE_POINT,01S04E28P003M,2006,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2007/WATER_TEMPERATURE_POINT,01S04E28P003M,2007,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2008/WATER_TEMPERATURE_POINT,01S04E28P003M,2008,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2009/WATER_TEMPERATURE_POINT,01S04E28P003M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2010/WATER_TEMPERATURE_POINT,01S04E28P003M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2011/WATER_TEMPERATURE_POINT,01S04E28P003M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2012/WATER_TEMPERATURE_POINT,01S04E28P003M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2013/WATER_TEMPERATURE_POINT,01S04E28P003M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2014/WATER_TEMPERATURE_POINT,01S04E28P003M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2015/WATER_TEMPERATURE_POINT,01S04E28P003M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2016/WATER_TEMPERATURE_POINT,01S04E28P003M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2017/WATER_TEMPERATURE_POINT,01S04E28P003M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2018/WATER_TEMPERATURE_POINT,01S04E28P003M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/2019/WATER_TEMPERATURE_POINT,01S04E28P003M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P003M/POR/WATER_TEMPERATURE_POINT,01S04E28P003M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2006/WATER_TEMPERATURE_POINT,01S04E28P004M,2006,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2007/WATER_TEMPERATURE_POINT,01S04E28P004M,2007,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2008/WATER_TEMPERATURE_POINT,01S04E28P004M,2008,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2009/WATER_TEMPERATURE_POINT,01S04E28P004M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2010/WATER_TEMPERATURE_POINT,01S04E28P004M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2011/WATER_TEMPERATURE_POINT,01S04E28P004M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2012/WATER_TEMPERATURE_POINT,01S04E28P004M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2013/WATER_TEMPERATURE_POINT,01S04E28P004M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2014/WATER_TEMPERATURE_POINT,01S04E28P004M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2015/WATER_TEMPERATURE_POINT,01S04E28P004M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2016/WATER_TEMPERATURE_POINT,01S04E28P004M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2017/WATER_TEMPERATURE_POINT,01S04E28P004M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2018/WATER_TEMPERATURE_POINT,01S04E28P004M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/2019/WATER_TEMPERATURE_POINT,01S04E28P004M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S04E28P004M/POR/WATER_TEMPERATURE_POINT,01S04E28P004M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E001M/2010/WATER_TEMPERATURE_POINT,01S06E09E001M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E001M/2011/WATER_TEMPERATURE_POINT,01S06E09E001M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E001M/2012/WATER_TEMPERATURE_POINT,01S06E09E001M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E001M/2013/WATER_TEMPERATURE_POINT,01S06E09E001M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E001M/2014/WATER_TEMPERATURE_POINT,01S06E09E001M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E001M/2015/WATER_TEMPERATURE_POINT,01S06E09E001M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E001M/POR/WATER_TEMPERATURE_POINT,01S06E09E001M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E002M/2010/WATER_TEMPERATURE_POINT,01S06E09E002M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E002M/2011/WATER_TEMPERATURE_POINT,01S06E09E002M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E002M/2012/WATER_TEMPERATURE_POINT,01S06E09E002M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E002M/2013/WATER_TEMPERATURE_POINT,01S06E09E002M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E002M/2014/WATER_TEMPERATURE_POINT,01S06E09E002M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E002M/2015/WATER_TEMPERATURE_POINT,01S06E09E002M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E09E002M/POR/WATER_TEMPERATURE_POINT,01S06E09E002M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D002M/2010/WATER_TEMPERATURE_POINT,01S06E16D002M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D002M/2011/WATER_TEMPERATURE_POINT,01S06E16D002M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D002M/2012/WATER_TEMPERATURE_POINT,01S06E16D002M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D002M/2013/WATER_TEMPERATURE_POINT,01S06E16D002M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D002M/2014/WATER_TEMPERATURE_POINT,01S06E16D002M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D002M/2015/WATER_TEMPERATURE_POINT,01S06E16D002M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D002M/POR/WATER_TEMPERATURE_POINT,01S06E16D002M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/2009/WATER_TEMPERATURE_POINT,01S06E16D003M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/2010/WATER_TEMPERATURE_POINT,01S06E16D003M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/2011/WATER_TEMPERATURE_POINT,01S06E16D003M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/2012/WATER_TEMPERATURE_POINT,01S06E16D003M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/2013/WATER_TEMPERATURE_POINT,01S06E16D003M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/2014/WATER_TEMPERATURE_POINT,01S06E16D003M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/2015/WATER_TEMPERATURE_POINT,01S06E16D003M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E16D003M/POR/WATER_TEMPERATURE_POINT,01S06E16D003M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2008/WATER_TEMPERATURE_POINT,01S06E29R001M,2008,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2009/WATER_TEMPERATURE_POINT,01S06E29R001M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2010/WATER_TEMPERATURE_POINT,01S06E29R001M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2011/WATER_TEMPERATURE_POINT,01S06E29R001M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2012/WATER_TEMPERATURE_POINT,01S06E29R001M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2013/WATER_TEMPERATURE_POINT,01S06E29R001M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2014/WATER_TEMPERATURE_POINT,01S06E29R001M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2015/WATER_TEMPERATURE_POINT,01S06E29R001M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/2016/WATER_TEMPERATURE_POINT,01S06E29R001M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R001M/POR/WATER_TEMPERATURE_POINT,01S06E29R001M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2007/WATER_TEMPERATURE_POINT,01S06E29R002M,2007,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2008/WATER_TEMPERATURE_POINT,01S06E29R002M,2008,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2009/WATER_TEMPERATURE_POINT,01S06E29R002M,2009,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2010/WATER_TEMPERATURE_POINT,01S06E29R002M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2011/WATER_TEMPERATURE_POINT,01S06E29R002M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2012/WATER_TEMPERATURE_POINT,01S06E29R002M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2013/WATER_TEMPERATURE_POINT,01S06E29R002M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2014/WATER_TEMPERATURE_POINT,01S06E29R002M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2015/WATER_TEMPERATURE_POINT,01S06E29R002M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/2016/WATER_TEMPERATURE_POINT,01S06E29R002M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R002M/POR/WATER_TEMPERATURE_POINT,01S06E29R002M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/2010/WATER_TEMPERATURE_POINT,01S06E29R003M,2010,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/2011/WATER_TEMPERATURE_POINT,01S06E29R003M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/2012/WATER_TEMPERATURE_POINT,01S06E29R003M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/2013/WATER_TEMPERATURE_POINT,01S06E29R003M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/2014/WATER_TEMPERATURE_POINT,01S06E29R003M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/2015/WATER_TEMPERATURE_POINT,01S06E29R003M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/2016/WATER_TEMPERATURE_POINT,01S06E29R003M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
01S06E29R003M/POR/WATER_TEMPERATURE_POINT,01S06E29R003M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2011/WATER_TEMPERATURE_POINT,05N03E09L001M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2012/WATER_TEMPERATURE_POINT,05N03E09L001M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2013/WATER_TEMPERATURE_POINT,05N03E09L001M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2014/WATER_TEMPERATURE_POINT,05N03E09L001M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2015/WATER_TEMPERATURE_POINT,05N03E09L001M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2016/WATER_TEMPERATURE_POINT,05N03E09L001M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2017/WATER_TEMPERATURE_POINT,05N03E09L001M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2018/WATER_TEMPERATURE_POINT,05N03E09L001M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/2019/WATER_TEMPERATURE_POINT,05N03E09L001M,2019,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L001M/POR/WATER_TEMPERATURE_POINT,05N03E09L001M,POR,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2011/WATER_TEMPERATURE_POINT,05N03E09L002M,2011,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2012/WATER_TEMPERATURE_POINT,05N03E09L002M,2012,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2013/WATER_TEMPERATURE_POINT,05N03E09L002M,2013,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2014/WATER_TEMPERATURE_POINT,05N03E09L002M,2014,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2015/WATER_TEMPERATURE_POINT,05N03E09L002M,2015,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2016/WATER_TEMPERATURE_POINT,05N03E09L002M,2016,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2017/WATER_TEMPERATURE_POINT,05N03E09L002M,2017,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
05N03E09L002M/2018/WATER_TEMPERATURE_POINT,05N03E09L002M,2018,WATER_TEMPERATURE_POINT,Water Temperature,WATER_TEMPERATURE_POINT_PLOT.PNG,WATER_TEMPERATURE_POINT_DATA.CSV,
