,0
1990-02-10 13:15:00,1.0032058869949494
1990-02-10 13:30:00,1.0035905934343434
1990-02-10 13:45:00,1.0040048926767677
1990-02-10 14:00:00,1.0044498807519642
1990-02-10 14:15:00,1.0049266536896746
1990-02-10 14:30:00,1.0054363075196409
1990-02-10 14:45:00,1.005979938271605
1990-02-10 15:00:00,1.0065586419753088
1990-02-10 15:15:00,1.0071735146604939
1990-02-10 15:30:00,1.0078256523569025
1990-02-10 15:45:00,1.0085161510942762
1990-02-10 16:00:00,1.0092461069023568
1990-02-10 16:15:00,1.0100166158108868
1990-02-10 16:30:00,1.0108287738496071
1990-02-10 16:45:00,1.0116836770482605
1990-02-10 17:00:00,1.0125824214365882
1990-02-10 17:15:00,1.013526103044332
1990-02-10 17:30:00,1.0145158179012346
1990-02-10 17:45:00,1.015552662037037
1990-02-10 18:00:00,1.0166377314814814
1990-02-10 18:15:00,1.0177721222643097
1990-02-10 18:30:00,1.0189569304152637
1990-02-10 18:45:00,1.0201932519640853
1990-02-10 19:00:00,1.0214821829405163
1990-02-10 19:15:00,1.0228248193742986
1990-02-10 19:30:00,1.024222257295174
1990-02-10 19:45:00,1.0256755927328844
1990-02-10 20:00:00,1.0271859217171717
1990-02-10 20:15:00,1.0287543402777777
1990-02-10 20:30:00,1.0303819444444444
1990-02-10 20:45:00,1.0320698302469136
1990-02-10 21:00:00,1.0338190937149272
1990-02-10 21:15:00,1.0356308308782267
1990-02-10 21:30:00,1.0375061377665546
1990-02-10 21:45:00,1.0394461104096522
1990-02-10 22:00:00,1.0414518448372616
1990-02-10 22:15:00,1.0435244370791246
1990-02-10 22:30:00,1.0456649831649831
1990-02-10 22:45:00,1.0478745791245792
1990-02-10 23:00:00,1.0501543209876543
1990-02-10 23:15:00,1.0525053047839505
1990-02-10 23:30:00,1.05492862654321
1990-02-10 23:45:00,1.057425382295174
1990-02-11 00:00:00,1.0599966680695847
1990-02-11 00:15:00,1.062643579896184
1990-02-11 00:30:00,1.0653672138047139
1990-02-11 00:45:00,1.0681686658249159
1990-02-11 01:00:00,1.071049031986532
1990-02-11 01:15:00,1.0740094083193044
1990-02-11 01:30:00,1.0770508908529743
1990-02-11 01:45:00,1.080174575617284
1990-02-11 02:00:00,1.0833815586419755
1990-02-11 02:15:00,1.0866729359567904
1990-02-11 02:30:00,1.0900498035914703
1990-02-11 02:45:00,1.0935132575757578
1990-02-11 03:00:00,1.097064393939394
1990-02-11 03:15:00,1.1007043087121213
1990-02-11 03:30:00,1.1044340979236813
1990-02-11 03:45:00,1.108254857603816
1990-02-11 04:00:00,1.1121676837822672
1990-02-11 04:15:00,1.1161736724887765
1990-02-11 04:30:00,1.1202739197530862
1990-02-11 04:45:00,1.1244695216049383
1990-02-11 05:00:00,1.128761574074074
1990-02-11 05:15:00,1.1331511731902357
1990-02-11 05:30:00,1.1376394149831652
1990-02-11 05:45:00,1.1422273954826039
1990-02-11 06:00:00,1.146916210718294
1990-02-11 06:15:00,1.1517069567199776
1990-02-11 06:30:00,1.1566007295173963
1990-02-11 06:45:00,1.1615986251402919
1990-02-11 07:00:00,1.1667017396184063
1990-02-11 07:15:00,1.171908976921998
1990-02-11 07:30:00,1.1772192410213247
1990-02-11 07:45:00,1.1826314358866443
1990-02-11 08:00:00,1.1881433694584738
1990-02-11 08:15:00,1.1937528496773289
1990-02-11 08:30:00,1.1994576844837261
1990-02-11 08:45:00,1.2052556818181819
1990-02-11 09:00:00,1.2111446496212122
1990-02-11 09:15:00,1.2171223958333335
1990-02-11 09:30:00,1.2231867283950617
1990-02-11 09:45:00,1.2293354552469136
1990-02-11 10:00:00,1.2355663843294051
1990-02-11 10:15:00,1.241877323583053
1990-02-11 10:30:00,1.2482660809483725
1990-02-11 10:45:00,1.2547304643658812
1990-02-11 11:00:00,1.2612682817760943
1990-02-11 11:15:00,1.2678773411195288
1990-02-11 11:30:00,1.2745554503367005
1990-02-11 11:45:00,1.2813004173681257
1990-02-11 12:00:00,1.2881100501543212
1990-02-11 12:15:00,1.2949821566358026
1990-02-11 12:30:00,1.3019145447530867
1990-02-11 12:45:00,1.3089050224466892
1990-02-11 13:00:00,1.3159513976571269
1990-02-11 13:15:00,1.3230514783249159
1990-02-11 13:30:00,1.3302030723905724
1990-02-11 13:45:00,1.337403987794613
1990-02-11 14:00:00,1.3446520324775533
1990-02-11 14:15:00,1.3519450143799103
1990-02-11 14:30:00,1.3592807414422
1990-02-11 14:45:00,1.3666570216049383
1990-02-11 15:00:00,1.374071662808642
1990-02-11 15:15:00,1.3815224729938271
1990-02-11 15:30:00,1.3890072601010102
1990-02-11 15:45:00,1.3965238320707072
1990-02-11 16:00:00,1.4040699968434343
1990-02-11 16:15:00,1.4116435623597083
1990-02-11 16:30:00,1.4192423365600448
1990-02-11 16:45:00,1.4268641273849607
1990-02-11 17:00:00,1.434506742774972
