Title: "SJR.csv"
11783,PST,'RIVER STAGE (feet)'
20081216,0830,0.00
20081216,0845,0.00
20081216,0900,0.00
20081216,0915,0.00
20081216,0930,0.00
20081216,0945,0.00
20081216,1000,0.00
20081216,1015,0.00
20081216,1030,0.00
20081216,1045,0.00
20081216,1100,0.00
20081216,1115,0.00
20081216,1130,0.00
20081216,1145,0.00
20081216,1200,0.00
20081216,1215,0.00
20081216,1230,0.00
20081216,1245,0.00
20081216,1300,0.00
20081216,1315,0.00
20081216,1330,0.00
20081216,1345,0.00
20081216,1400,0.00
20081216,1415,0.00
20081216,1430,0.00
20081216,1445,0.00
20081216,1500,0.00
20081216,1515,0.00
20081216,1530,0.00
20081216,1545,0.00
20081216,1600,0.00
20081216,1615,0.00
20081216,1630,0.00
20081216,1645,0.00
20081216,1700,0.00
20081216,1715,0.00
20081216,1730,0.00
20081216,1745,0.00
20081216,1800,0.00
20081216,1815,0.00
20081216,1830,0.00
20081216,1845,0.00
20081216,1900,0.00
20081216,1915,0.00
20081216,1930,0.00
20081216,1945,0.00
20081216,2000,0.00
20081216,2015,0.00
20081216,2030,0.00
20081216,2045,0.00
20081216,2100,0.00
20081216,2115,0.00
20081216,2130,0.00
20081216,2145,0.00
20081216,2200,0.00
20081216,2215,0.00
20081216,2230,0.00
20081216,2245,0.00
20081216,2300,0.00
20081216,2315,0.00
20081216,2330,0.00
20081216,2345,0.00
20081217,0000,0.00
20081217,0015,0.00
20081217,0030,0.00
20081217,0045,0.00
20081217,0100,0.00
20081217,0115,0.00
20081217,0130,0.00
20081217,0145,0.00
20081217,0200,0.00
20081217,0215,0.00
20081217,0230,0.00
20081217,0245,0.00
20081217,0300,0.00
20081217,0315,0.00
20081217,0330,0.00
20081217,0345,0.00
20081217,0400,0.00
20081217,0415,0.00
20081217,0430,0.00
20081217,0445,0.00
20081217,0500,0.00
20081217,0515,0.00
20081217,0530,0.00
20081217,0545,0.00
20081217,0600,0.00
20081217,0615,0.00
20081217,0630,0.00
20081217,0645,0.00
20081217,0700,0.00
20081217,0715,0.00
20081217,0730,0.00
20081217,0745,0.00
20081217,0800,0.00
20081217,0815,0.00
20081217,0830,0.00
20081217,0845,0.00
20081217,0900,0.00
20081217,0915,0.00
20081217,0930,0.00
20081217,0945,0.00
20081217,1000,0.00
20081217,1015,0.00
20081217,1030,0.00
20081217,1045,0.00
20081217,1100,0.00
20081217,1115,0.00
20081217,1130,0.00
20081217,1145,0.00
20081217,1200,0.00
20081217,1215,0.00
20081217,1230,0.00
20081217,1245,0.00
20081217,1300,0.00
20081217,1315,0.00
20081217,1330,0.00
20081217,1345,0.00
20081217,1400,0.00
20081217,1415,0.00
20081217,1430,0.00
20081217,1445,0.00
20081217,1500,0.00
20081217,1515,0.00
20081217,1530,0.00
20081217,1545,0.00
20081217,1600,0.00
20081217,1615,0.00
20081217,1630,0.00
20081217,1645,0.00
20081217,1700,0.00
20081217,1715,0.00
20081217,1730,0.00
20081217,1745,0.00
20081217,1800,0.00
20081217,1815,0.00
20081217,1830,0.00
20081217,1845,0.00
20081217,1900,0.00
20081217,1915,0.00
20081217,1930,0.00
20081217,1945,0.00
20081217,2000,0.00
20081217,2015,0.00
20081217,2030,0.00
20081217,2045,0.00
20081217,2100,0.00
20081217,2115,0.00
20081217,2130,0.00
20081217,2145,0.00
20081217,2200,0.00
20081217,2215,0.00
20081217,2230,0.00
20081217,2245,0.00
20081217,2300,0.00
20081217,2315,0.00
20081217,2330,0.00
20081217,2345,0.00
20081218,0000,0.00
20081218,0015,0.00
20081218,0030,0.00
20081218,0045,0.00
20081218,0100,0.00
20081218,0115,0.00
20081218,0130,0.00
20081218,0145,0.00
20081218,0200,0.00
20081218,0215,0.00
20081218,0230,0.00
20081218,0245,0.00
20081218,0300,0.00
20081218,0315,0.00
20081218,0330,0.00
20081218,0345,0.00
20081218,0400,0.00
20081218,0415,0.00
20081218,0430,0.00
20081218,0445,0.00
20081218,0500,0.00
20081218,0515,0.00
20081218,0530,0.00
20081218,0545,0.00
20081218,0600,0.00
20081218,0615,0.00
20081218,0630,0.00
20081218,0645,0.00
20081218,0700,0.00
20081218,0715,0.00
20081218,0730,0.00
20081218,0745,0.00
20081218,0800,0.00
20081218,0815,0.00
20081218,0830,0.00
20081218,0845,0.00
20081218,0900,0.00
20081218,0915,0.00
20081218,0930,0.00
20081218,0945,0.00
20081218,1000,0.00
20081218,1015,0.00
20081218,1030,0.00
20081218,1045,0.00
20081218,1100,0.00
20081218,1115,0.00
20081218,1130,0.00
20081218,1145,0.00
20081218,1200,0.00
20081218,1215,0.00
20081218,1230,0.00
20081218,1245,0.00
20081218,1300,0.00
20081218,1315,0.00
20081218,1330,0.00
20081218,1345,0.00
20081218,1400,0.00
20081218,1415,0.00
20081218,1430,0.00
20081218,1445,0.00
20081218,1500,0.00
20081218,1515,0.00
20081218,1530,0.00
20081218,1545,0.00
20081218,1600,0.00
20081218,1615,0.00
20081218,1630,0.00
20081218,1645,0.00
20081218,1700,0.00
20081218,1715,0.00
20081218,1730,0.00
20081218,1745,0.00
20081218,1800,0.00
20081218,1815,0.00
20081218,1830,0.00
20081218,1845,0.00
20081218,1900,0.00
20081218,1915,0.00
20081218,1930,0.00
20081218,1945,0.00
20081218,2000,0.00
20081218,2015,0.00
20081218,2030,0.00
20081218,2045,0.00
20081218,2100,0.00
20081218,2115,0.00
20081218,2130,0.00
20081218,2145,0.00
20081218,2200,0.00
20081218,2215,0.00
20081218,2230,0.00
20081218,2245,0.00
20081218,2300,0.00
20081218,2315,0.00
20081218,2330,0.00
20081218,2345,0.00
20081219,0000,0.00
20081219,0015,0.00
20081219,0030,0.00
20081219,0045,0.00
20081219,0100,0.00
20081219,0115,0.00
20081219,0130,0.00
20081219,0145,0.00
20081219,0200,0.00
20081219,0215,0.00
20081219,0230,0.00
20081219,0245,0.00
20081219,0300,0.00
20081219,0315,0.00
20081219,0330,0.00
20081219,0345,0.00
20081219,0400,0.00
20081219,0415,0.00
20081219,0430,0.00
20081219,0445,0.00
20081219,0500,0.00
20081219,0515,0.00
20081219,0530,0.00
20081219,0545,0.00
20081219,0600,0.00
20081219,0615,0.00
20081219,0630,0.00
20081219,0645,0.00
20081219,0700,0.00
20081219,0715,0.00
20081219,0730,0.00
20081219,0745,0.00
20081219,0800,0.00
20081219,0815,0.00
20081219,0830,0.00
20081219,0845,0.00
20081219,0900,0.00
20081219,0915,0.00
20081219,0930,0.00
20081219,0945,0.00
20081219,1000,0.00
20081219,1015,0.00
20081219,1030,0.00
20081219,1045,0.00
20081219,1100,0.00
20081219,1115,0.00
20081219,1130,0.00
20081219,1145,0.00
20081219,1200,0.00
20081219,1215,0.00
20081219,1230,0.00
20081219,1245,0.00
20081219,1300,0.00
20081219,1315,0.00
20081219,1330,0.00
20081219,1345,0.00
20081219,1400,0.00
20081219,1415,0.00
20081219,1430,0.00
20081219,1445,0.00
20081219,1500,0.00
20081219,1515,0.00
20081219,1530,0.00
20081219,1545,0.00
20081219,1600,0.00
20081219,1615,0.00
20081219,1630,0.00
20081219,1645,0.00
20081219,1700,0.00
20081219,1715,0.00
20081219,1730,0.00
20081219,1745,0.00
20081219,1800,0.00
20081219,1815,0.00
20081219,1830,0.00
20081219,1845,0.00
20081219,1900,0.00
20081219,1915,0.00
20081219,1930,0.00
20081219,1945,0.00
20081219,2000,0.00
20081219,2015,0.00
20081219,2030,0.00
20081219,2045,0.00
20081219,2100,0.00
20081219,2115,0.00
20081219,2130,0.00
20081219,2145,0.00
20081219,2200,0.00
20081219,2215,0.00
20081219,2230,0.00
20081219,2245,0.00
20081219,2300,0.00
20081219,2315,0.00
20081219,2330,0.00
20081219,2345,0.00
20081220,0000,0.00
20081220,0015,0.00
20081220,0030,0.00
20081220,0045,0.00
20081220,0100,0.00
20081220,0115,0.00
20081220,0130,0.00
20081220,0145,0.00
20081220,0200,0.00
20081220,0215,0.00
20081220,0230,0.00
20081220,0245,0.00
20081220,0300,0.00
20081220,0315,0.00
20081220,0330,0.00
20081220,0345,0.00
20081220,0400,0.00
20081220,0415,0.00
20081220,0430,0.00
20081220,0445,0.00
20081220,0500,0.00
20081220,0515,0.00
20081220,0530,0.00
20081220,0545,0.00
20081220,0600,0.00
20081220,0615,0.00
20081220,0630,0.00
20081220,0645,0.00
20081220,0700,0.00
20081220,0715,0.00
20081220,0730,0.00
20081220,0745,0.00
20081220,0800,0.00
20081220,0815,0.00
20081220,0830,0.00
20081220,0845,0.00
20081220,0900,0.00
20081220,0915,0.00
20081220,0930,0.00
20081220,0945,0.00
20081220,1000,0.00
20081220,1015,0.00
20081220,1030,0.00
20081220,1045,0.00
20081220,1100,0.00
20081220,1115,0.00
20081220,1130,0.00
20081220,1145,0.00
20081220,1200,0.00
20081220,1215,0.00
20081220,1230,0.00
20081220,1245,0.00
20081220,1300,0.00
20081220,1315,0.00
20081220,1330,0.00
20081220,1345,0.00
20081220,1400,0.00
20081220,1415,0.00
20081220,1430,0.00
20081220,1445,0.00
20081220,1500,0.00
20081220,1515,0.00
20081220,1530,0.00
20081220,1545,0.00
20081220,1600,0.00
20081220,1615,0.00
20081220,1630,0.00
20081220,1645,0.00
20081220,1700,0.00
20081220,1715,0.00
20081220,1730,0.00
20081220,1745,0.00
20081220,1800,0.00
20081220,1815,0.00
20081220,1830,0.00
20081220,1845,0.00
20081220,1900,0.00
20081220,1915,0.00
20081220,1930,0.00
20081220,1945,0.00
20081220,2000,0.00
20081220,2015,0.00
20081220,2030,0.00
20081220,2045,0.00
20081220,2100,0.00
20081220,2115,0.00
20081220,2130,0.00
20081220,2145,0.00
20081220,2200,0.00
20081220,2215,0.00
20081220,2230,0.00
20081220,2245,0.00
20081220,2300,0.00
20081220,2315,0.00
20081220,2330,0.00
20081220,2345,0.00
20081221,0000,0.00
20081221,0015,0.00
20081221,0030,0.00
20081221,0045,0.00
20081221,0100,0.00
20081221,0115,0.00
20081221,0130,0.00
20081221,0145,0.00
20081221,0200,0.00
20081221,0215,0.00
20081221,0230,0.00
20081221,0245,0.00
20081221,0300,0.00
20081221,0315,0.00
20081221,0330,0.00
20081221,0345,0.00
20081221,0400,0.00
20081221,0415,0.00
20081221,0430,0.00
20081221,0445,0.00
20081221,0500,0.00
20081221,0515,0.00
20081221,0530,0.00
20081221,0545,0.00
20081221,0600,0.00
20081221,0615,0.00
20081221,0630,0.00
20081221,0645,0.00
20081221,0700,0.00
20081221,0715,0.00
20081221,0730,0.00
20081221,0745,0.00
20081221,0800,0.00
20081221,0815,0.00
20081221,0830,0.00
20081221,0845,0.00
20081221,0900,0.00
20081221,0915,0.00
20081221,0930,0.00
20081221,0945,0.00
20081221,1000,0.00
20081221,1015,0.00
20081221,1030,0.00
20081221,1045,0.00
20081221,1100,0.00
20081221,1115,0.00
20081221,1130,0.00
20081221,1145,0.00
20081221,1200,0.00
20081221,1215,0.00
20081221,1230,0.00
20081221,1245,0.00
20081221,1300,0.00
20081221,1315,0.00
20081221,1330,0.00
20081221,1345,0.00
20081221,1400,0.00
20081221,1415,0.00
20081221,1430,0.00
20081221,1445,0.00
20081221,1500,0.00
20081221,1515,0.00
20081221,1530,0.00
20081221,1545,0.00
20081221,1600,0.00
20081221,1615,0.00
20081221,1630,0.00
20081221,1645,0.00
20081221,1700,0.00
20081221,1715,0.00
20081221,1730,0.00
20081221,1745,0.00
20081221,1800,0.00
20081221,1815,0.00
20081221,1830,0.00
20081221,1845,0.00
20081221,1900,0.00
20081221,1915,0.00
20081221,1930,0.00
20081221,1945,0.00
20081221,2000,0.00
20081221,2015,0.00
20081221,2030,0.00
20081221,2045,0.00
20081221,2100,0.00
20081221,2115,0.00
20081221,2130,0.00
20081221,2145,0.00
20081221,2200,0.00
20081221,2215,0.00
20081221,2230,0.00
20081221,2245,0.00
20081221,2300,0.00
20081221,2315,0.00
20081221,2330,0.00
20081221,2345,0.00
20081222,0000,0.00
20081222,0015,0.00
20081222,0030,0.00
20081222,0045,0.00
20081222,0100,0.00
20081222,0115,0.00
20081222,0130,0.00
20081222,0145,0.00
20081222,0200,0.00
20081222,0215,0.00
20081222,0230,0.00
20081222,0245,0.00
20081222,0300,0.00
20081222,0315,0.00
20081222,0330,0.00
20081222,0345,0.00
20081222,0400,0.00
20081222,0415,0.00
20081222,0430,0.00
20081222,0445,0.00
20081222,0500,0.00
20081222,0515,0.00
20081222,0530,0.00
20081222,0545,0.00
20081222,0600,0.00
20081222,0615,0.00
20081222,0630,0.00
20081222,0645,0.00
20081222,0700,0.00
20081222,0715,0.00
20081222,0730,0.00
20081222,0745,0.00
20081222,0800,0.00
20081222,0815,0.00
20081222,0830,0.00
20081222,0845,0.00
20081222,0900,0.00
20081222,0915,0.00
20081222,0930,0.00
20081222,0945,0.00
20081222,1000,0.00
20081222,1015,0.00
20081222,1030,0.00
20081222,1045,0.00
20081222,1100,0.00
20081222,1115,0.00
20081222,1130,0.00
20081222,1145,0.00
20081222,1200,0.00
20081222,1215,0.00
20081222,1230,0.00
20081222,1245,0.00
20081222,1300,0.00
20081222,1315,0.00
20081222,1330,0.00
20081222,1345,0.00
20081222,1400,0.00
20081222,1415,0.00
20081222,1430,0.00
20081222,1445,0.00
20081222,1500,0.00
20081222,1515,0.00
20081222,1530,0.00
20081222,1545,0.00
20081222,1600,0.00
20081222,1615,0.00
20081222,1630,0.00
20081222,1645,0.00
20081222,1700,0.00
20081222,1715,0.00
20081222,1730,0.00
20081222,1745,0.00
20081222,1800,0.00
20081222,1815,0.00
20081222,1830,0.00
20081222,1845,0.00
20081222,1900,0.00
20081222,1915,0.00
20081222,1930,0.00
20081222,1945,0.00
20081222,2000,0.00
20081222,2015,0.00
20081222,2030,0.00
20081222,2045,0.00
20081222,2100,0.00
20081222,2115,0.00
20081222,2130,0.00
20081222,2145,0.00
20081222,2200,0.00
20081222,2215,0.00
20081222,2230,0.00
20081222,2245,0.00
20081222,2300,0.00
20081222,2315,0.00
20081222,2330,0.00
20081222,2345,0.00
20081223,0000,0.00
20081223,0015,0.00
20081223,0030,0.00
20081223,0045,0.00
20081223,0100,0.00
20081223,0115,0.00
20081223,0130,0.00
20081223,0145,0.00
20081223,0200,0.00
20081223,0215,0.00
20081223,0230,0.00
20081223,0245,0.00
20081223,0300,0.00
20081223,0315,0.00
20081223,0330,0.00
20081223,0345,0.00
20081223,0400,0.00
20081223,0415,0.00
20081223,0430,0.00
20081223,0445,0.00
20081223,0500,0.00
20081223,0515,0.00
20081223,0530,0.00
20081223,0545,0.00
20081223,0600,0.00
20081223,0615,0.00
20081223,0630,0.00
20081223,0645,0.00
20081223,0700,0.00
20081223,0715,0.00
20081223,0730,0.00
20081223,0745,0.00
20081223,0800,0.00
20081223,0815,0.00
20081223,0830,0.00
20081223,0845,0.00
20081223,0900,0.00
20081223,0915,0.00
20081223,0930,0.00
20081223,0945,0.00
20081223,1000,0.00
20081223,1015,0.00
20081223,1030,0.00
20081223,1045,0.00
20081223,1100,0.00
20081223,1115,0.00
20081223,1130,0.00
20081223,1145,0.00
20081223,1200,0.00
20081223,1215,0.00
20081223,1230,0.00
20081223,1245,0.00
20081223,1300,0.00
20081223,1315,0.00
20081223,1330,0.00
20081223,1345,0.00
20081223,1400,0.00
20081223,1415,0.00
20081223,1430,0.00
20081223,1445,0.00
20081223,1500,0.00
20081223,1515,0.00
20081223,1530,0.00
20081223,1545,0.00
20081223,1600,0.00
20081223,1615,0.00
20081223,1630,0.00
20081223,1645,0.00
20081223,1700,0.00
20081223,1715,0.00
20081223,1730,0.00
20081223,1745,0.00
20081223,1800,0.00
20081223,1815,0.00
20081223,1830,0.00
20081223,1845,0.00
20081223,1900,0.00
20081223,1915,0.00
20081223,1930,0.00
20081223,1945,0.00
20081223,2000,0.00
20081223,2015,0.00
20081223,2030,0.00
20081223,2045,0.00
20081223,2100,0.00
20081223,2115,0.00
20081223,2130,0.00
20081223,2145,0.00
20081223,2200,0.00
20081223,2215,0.00
20081223,2230,0.00
20081223,2245,0.00
20081223,2300,0.00
20081223,2315,0.00
20081223,2330,0.00
20081223,2345,0.00
20081224,0000,0.00
20081224,0015,0.00
20081224,0030,0.00
20081224,0045,0.00
20081224,0100,0.00
20081224,0115,0.00
20081224,0130,0.00
20081224,0145,0.00
20081224,0200,0.00
20081224,0215,0.00
20081224,0230,0.00
20081224,0245,0.00
20081224,0300,0.00
20081224,0315,0.00
20081224,0330,0.00
20081224,0345,0.00
20081224,0400,0.00
20081224,0415,0.00
20081224,0430,0.00
20081224,0445,0.00
20081224,0500,0.00
20081224,0515,0.00
20081224,0530,0.00
20081224,0545,0.00
20081224,0600,0.00
20081224,0615,0.00
20081224,0630,0.00
20081224,0645,0.00
20081224,0700,0.00
20081224,0715,0.00
20081224,0730,0.00
20081224,0745,0.00
20081224,0800,0.00
20081224,0815,0.00
20081224,0830,0.00
20081224,0845,0.00
20081224,0900,0.00
20081224,0915,0.00
20081224,0930,0.00
20081224,0945,0.00
20081224,1000,0.00
20081224,1015,0.00
20081224,1030,0.00
20081224,1045,0.00
20081224,1100,0.00
20081224,1115,0.00
20081224,1130,0.00
20081224,1145,0.00
20081224,1200,0.00
20081224,1215,0.00
20081224,1230,0.00
20081224,1245,0.00
20081224,1300,0.00
20081224,1315,0.00
20081224,1330,0.00
20081224,1345,0.00
20081224,1400,0.00
20081224,1415,0.00
20081224,1430,0.00
20081224,1445,0.00
20081224,1500,0.00
20081224,1515,0.00
20081224,1530,0.00
20081224,1545,0.00
20081224,1600,0.00
20081224,1615,0.00
20081224,1630,0.00
20081224,1645,0.00
20081224,1700,0.00
20081224,1715,0.00
20081224,1730,0.00
20081224,1745,0.00
20081224,1800,0.00
20081224,1815,0.00
20081224,1830,0.00
20081224,1845,0.00
20081224,1900,0.00
20081224,1915,0.00
20081224,1930,0.00
20081224,1945,0.00
20081224,2000,0.00
20081224,2015,0.00
20081224,2030,0.00
20081224,2045,0.00
20081224,2100,0.00
20081224,2115,0.00
20081224,2130,0.00
20081224,2145,0.00
20081224,2200,0.00
20081224,2215,0.00
20081224,2230,0.00
20081224,2245,0.00
20081224,2300,0.00
20081224,2315,0.00
20081224,2330,0.00
20081224,2345,0.00
20081225,0000,0.00
20081225,0015,0.00
20081225,0030,0.00
20081225,0045,0.00
20081225,0100,0.00
20081225,0115,0.00
20081225,0130,0.00
20081225,0145,0.00
20081225,0200,0.00
20081225,0215,0.00
20081225,0230,0.00
20081225,0245,0.00
20081225,0300,0.00
20081225,0315,0.00
20081225,0330,0.00
20081225,0345,0.00
20081225,0400,0.00
20081225,0415,0.00
20081225,0430,0.00
20081225,0445,0.00
20081225,0500,0.00
20081225,0515,0.00
20081225,0530,0.00
20081225,0545,0.00
20081225,0600,0.00
20081225,0615,0.00
20081225,0630,0.00
20081225,0645,0.00
20081225,0700,0.00
20081225,0715,0.00
20081225,0730,0.00
20081225,0745,0.00
20081225,0800,0.00
20081225,0815,0.00
20081225,0830,0.00
20081225,0845,0.00
20081225,0900,0.00
20081225,0915,0.00
20081225,0930,0.00
20081225,0945,0.00
20081225,1000,0.00
20081225,1015,0.00
20081225,1030,0.00
20081225,1045,0.00
20081225,1100,0.00
20081225,1115,0.00
20081225,1130,0.00
20081225,1145,0.00
20081225,1200,0.00
20081225,1215,0.00
20081225,1230,0.00
20081225,1245,0.00
20081225,1300,0.00
20081225,1315,0.00
20081225,1330,0.00
20081225,1345,0.00
20081225,1400,0.00
20081225,1415,0.00
20081225,1430,0.00
20081225,1445,0.00
20081225,1500,0.00
20081225,1515,0.00
20081225,1530,0.00
20081225,1545,0.00
20081225,1600,0.00
20081225,1615,0.00
20081225,1630,0.00
20081225,1645,0.00
20081225,1700,0.00
20081225,1715,0.00
20081225,1730,0.00
20081225,1745,0.00
20081225,1800,0.00
20081225,1815,0.00
20081225,1830,0.00
20081225,1845,0.00
20081225,1900,0.00
20081225,1915,0.00
20081225,1930,0.00
20081225,1945,0.00
20081225,2000,0.00
20081225,2015,0.00
20081225,2030,0.00
20081225,2045,0.00
20081225,2100,0.00
20081225,2115,0.00
20081225,2130,0.00
20081225,2145,0.00
20081225,2200,0.00
20081225,2215,0.00
20081225,2230,0.00
20081225,2245,0.00
20081225,2300,0.00
20081225,2315,0.00
20081225,2330,0.00
20081225,2345,0.00
20081226,0000,0.00
20081226,0015,0.00
20081226,0030,0.00
20081226,0045,0.00
20081226,0100,0.00
20081226,0115,0.00
20081226,0130,0.00
20081226,0145,0.00
20081226,0200,0.00
20081226,0215,0.00
20081226,0230,0.00
20081226,0245,0.00
20081226,0300,0.00
20081226,0315,0.00
20081226,0330,0.00
20081226,0345,0.00
20081226,0400,0.00
20081226,0415,0.00
20081226,0430,0.00
20081226,0445,0.00
20081226,0500,0.00
20081226,0515,0.00
20081226,0530,0.00
20081226,0545,0.00
20081226,0600,0.00
20081226,0615,0.00
20081226,0630,0.00
20081226,0645,0.00
20081226,0700,0.00
20081226,0715,0.00
20081226,0730,0.00
20081226,0745,0.00
20081226,0800,0.00
20081226,0815,0.00
20081226,0830,0.00
20081226,0845,0.00
20081226,0900,0.00
20081226,0915,0.00
20081226,0930,0.00
20081226,0945,0.00
20081226,1000,0.00
20081226,1015,0.00
20081226,1030,0.00
20081226,1045,0.00
20081226,1100,0.00
20081226,1115,0.00
20081226,1130,0.00
20081226,1145,0.00
20081226,1200,0.00
20081226,1215,0.00
20081226,1230,0.00
20081226,1245,0.00
20081226,1300,0.00
20081226,1315,0.00
20081226,1330,0.00
20081226,1345,0.00
20081226,1400,0.00
20081226,1415,0.00
20081226,1430,0.00
20081226,1445,0.00
20081226,1500,0.00
20081226,1515,0.00
20081226,1530,0.00
20081226,1545,0.00
20081226,1600,0.00
20081226,1615,0.00
20081226,1630,0.00
20081226,1645,0.00
20081226,1700,0.00
20081226,1715,0.00
20081226,1730,0.00
20081226,1745,0.00
20081226,1800,0.00
20081226,1815,0.00
20081226,1830,0.00
20081226,1845,0.00
20081226,1900,0.00
20081226,1915,0.00
20081226,1930,0.00
20081226,1945,0.00
20081226,2000,0.00
20081226,2015,0.00
20081226,2030,0.00
20081226,2045,0.00
20081226,2100,0.00
20081226,2115,0.00
20081226,2130,0.00
20081226,2145,0.00
20081226,2200,0.00
20081226,2215,0.00
20081226,2230,0.00
20081226,2245,0.00
20081226,2300,0.00
20081226,2315,0.00
20081226,2330,0.00
20081226,2345,0.00
20081227,0000,0.00
20081227,0015,0.00
20081227,0030,0.00
20081227,0045,0.00
20081227,0100,0.00
20081227,0115,0.00
20081227,0130,0.00
20081227,0145,0.00
20081227,0200,0.00
20081227,0215,0.00
20081227,0230,0.00
20081227,0245,0.00
20081227,0300,0.00
20081227,0315,0.00
20081227,0330,0.00
20081227,0345,0.00
20081227,0400,0.00
20081227,0415,0.00
20081227,0430,0.00
20081227,0445,0.00
20081227,0500,0.00
20081227,0515,0.00
20081227,0530,0.00
20081227,0545,0.00
20081227,0600,0.00
20081227,0615,0.00
20081227,0630,0.00
20081227,0645,0.00
20081227,0700,0.00
20081227,0715,0.00
20081227,0730,0.00
20081227,0745,0.00
20081227,0800,0.00
20081227,0815,0.00
20081227,0830,0.00
20081227,0845,0.00
20081227,0900,0.00
20081227,0915,0.00
20081227,0930,0.00
20081227,0945,0.00
20081227,1000,0.00
20081227,1015,0.00
20081227,1030,0.00
20081227,1045,0.00
20081227,1100,0.00
20081227,1115,0.00
20081227,1130,0.00
20081227,1145,0.00
20081227,1200,0.00
20081227,1215,0.00
20081227,1230,0.00
20081227,1245,0.00
20081227,1300,0.00
20081227,1315,0.00
20081227,1330,0.00
20081227,1345,0.00
20081227,1400,0.00
20081227,1415,0.00
20081227,1430,0.00
20081227,1445,0.00
20081227,1500,0.00
20081227,1515,0.00
20081227,1530,0.00
20081227,1545,0.00
20081227,1600,0.00
20081227,1615,0.00
20081227,1630,0.00
20081227,1645,0.00
20081227,1700,0.00
20081227,1715,0.00
20081227,1730,0.00
20081227,1745,0.00
20081227,1800,0.00
20081227,1815,0.00
20081227,1830,0.00
20081227,1845,0.00
20081227,1900,0.00
20081227,1915,0.00
