STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
JER,E,100,EL COND,20200116 1830,20200116 1830,516, ,uS/cm
JER,E,100,EL COND,20200116 1845,20200116 1845,514, ,uS/cm
JER,E,100,EL COND,20200116 1900,20200116 1900,512, ,uS/cm
JER,E,100,EL COND,20200116 1915,20200116 1915,509, ,uS/cm
JER,E,100,EL COND,20200116 1930,20200116 1930,510, ,uS/cm
JER,E,100,EL COND,20200116 1945,20200116 1945,513, ,uS/cm
JER,E,100,EL COND,20200116 2000,20200116 2000,518, ,uS/cm
JER,E,100,EL COND,20200116 2015,20200116 2015,528, ,uS/cm
JER,E,100,EL COND,20200116 2030,20200116 2030,540, ,uS/cm
JER,E,100,EL COND,20200116 2045,20200116 2045,549, ,uS/cm
JER,E,100,EL COND,20200116 2100,20200116 2100,556, ,uS/cm
JER,E,100,EL COND,20200116 2115,20200116 2115,556, ,uS/cm
JER,E,100,EL COND,20200116 2130,20200116 2130,568, ,uS/cm
JER,E,100,EL COND,20200116 2145,20200116 2145,599, ,uS/cm
JER,E,100,EL COND,20200116 2200,20200116 2200,602, ,uS/cm
JER,E,100,EL COND,20200116 2215,20200116 2215,621, ,uS/cm
JER,E,100,EL COND,20200116 2230,20200116 2230,633, ,uS/cm
JER,E,100,EL COND,20200116 2245,20200116 2245,596, ,uS/cm
JER,E,100,EL COND,20200116 2300,20200116 2300,583, ,uS/cm
JER,E,100,EL COND,20200116 2315,20200116 2315,591, ,uS/cm
JER,E,100,EL COND,20200116 2330,20200116 2330,581, ,uS/cm
JER,E,100,EL COND,20200116 2345,20200116 2345,553, ,uS/cm
JER,E,100,EL COND,20200117 0000,20200117 0000,527, ,uS/cm
JER,E,100,EL COND,20200117 0015,20200117 0015,510, ,uS/cm
JER,E,100,EL COND,20200117 0030,20200117 0030,469, ,uS/cm
JER,E,100,EL COND,20200117 0045,20200117 0045,453, ,uS/cm
JER,E,100,EL COND,20200117 0100,20200117 0100,476, ,uS/cm
JER,E,100,EL COND,20200117 0115,20200117 0115,443, ,uS/cm
JER,E,100,EL COND,20200117 0130,20200117 0130,470, ,uS/cm
JER,E,100,EL COND,20200117 0145,20200117 0145,437, ,uS/cm
JER,E,100,EL COND,20200117 0200,20200117 0200,466, ,uS/cm
JER,E,100,EL COND,20200117 0215,20200117 0215,424, ,uS/cm
JER,E,100,EL COND,20200117 0230,20200117 0230,456, ,uS/cm
JER,E,100,EL COND,20200117 0245,20200117 0245,419, ,uS/cm
JER,E,100,EL COND,20200117 0300,20200117 0300,439, ,uS/cm
JER,E,100,EL COND,20200117 0315,20200117 0315,440, ,uS/cm
JER,E,100,EL COND,20200117 0330,20200117 0330,420, ,uS/cm
JER,E,100,EL COND,20200117 0345,20200117 0345,404, ,uS/cm
JER,E,100,EL COND,20200117 0400,20200117 0400,400, ,uS/cm
JER,E,100,EL COND,20200117 0415,20200117 0415,405, ,uS/cm
JER,E,100,EL COND,20200117 0430,20200117 0430,421, ,uS/cm
JER,E,100,EL COND,20200117 0445,20200117 0445,440, ,uS/cm
JER,E,100,EL COND,20200117 0500,20200117 0500,448, ,uS/cm
JER,E,100,EL COND,20200117 0515,20200117 0515,468, ,uS/cm
JER,E,100,EL COND,20200117 0530,20200117 0530,458, ,uS/cm
JER,E,100,EL COND,20200117 0545,20200117 0545,454, ,uS/cm
JER,E,100,EL COND,20200117 0600,20200117 0600,451, ,uS/cm
JER,E,100,EL COND,20200117 0615,20200117 0615,452, ,uS/cm
JER,E,100,EL COND,20200117 0630,20200117 0630,451, ,uS/cm
JER,E,100,EL COND,20200117 0645,20200117 0645,438, ,uS/cm
JER,E,100,EL COND,20200117 0700,20200117 0700,446, ,uS/cm
JER,E,100,EL COND,20200117 0715,20200117 0715,454, ,uS/cm
JER,E,100,EL COND,20200117 0730,20200117 0730,457, ,uS/cm
JER,E,100,EL COND,20200117 0745,20200117 0745,464, ,uS/cm
JER,E,100,EL COND,20200117 0800,20200117 0800,468, ,uS/cm
JER,E,100,EL COND,20200117 0815,20200117 0815,468, ,uS/cm
JER,E,100,EL COND,20200117 0830,20200117 0830,471, ,uS/cm
JER,E,100,EL COND,20200117 0845,20200117 0845,476, ,uS/cm
JER,E,100,EL COND,20200117 0900,20200117 0900,483, ,uS/cm
JER,E,100,EL COND,20200117 0915,20200117 0915,496, ,uS/cm
JER,E,100,EL COND,20200117 0930,20200117 0930,503, ,uS/cm
JER,E,100,EL COND,20200117 0945,20200117 0945,514, ,uS/cm
JER,E,100,EL COND,20200117 1000,20200117 1000,534, ,uS/cm
JER,E,100,EL COND,20200117 1015,20200117 1015,565, ,uS/cm
JER,E,100,EL COND,20200117 1030,20200117 1030,578, ,uS/cm
JER,E,100,EL COND,20200117 1045,20200117 1045,578, ,uS/cm
JER,E,100,EL COND,20200117 1100,20200117 1100,617, ,uS/cm
JER,E,100,EL COND,20200117 1115,20200117 1115,675, ,uS/cm
JER,E,100,EL COND,20200117 1130,20200117 1130,657, ,uS/cm
JER,E,100,EL COND,20200117 1145,20200117 1145,677, ,uS/cm
JER,E,100,EL COND,20200117 1200,20200117 1200,684, ,uS/cm
JER,E,100,EL COND,20200117 1215,20200117 1215,659, ,uS/cm
JER,E,100,EL COND,20200117 1230,20200117 1230,632, ,uS/cm
JER,E,100,EL COND,20200117 1245,20200117 1245,649, ,uS/cm
JER,E,100,EL COND,20200117 1300,20200117 1300,647, ,uS/cm
JER,E,100,EL COND,20200117 1315,20200117 1315,609, ,uS/cm
JER,E,100,EL COND,20200117 1330,20200117 1330,567, ,uS/cm
JER,E,100,EL COND,20200117 1345,20200117 1345,543, ,uS/cm
JER,E,100,EL COND,20200117 1400,20200117 1400,516, ,uS/cm
JER,E,100,EL COND,20200117 1415,20200117 1415,500, ,uS/cm
JER,E,100,EL COND,20200117 1430,20200117 1430,486, ,uS/cm
JER,E,100,EL COND,20200117 1445,20200117 1445,477, ,uS/cm
JER,E,100,EL COND,20200117 1500,20200117 1500,470, ,uS/cm
JER,E,100,EL COND,20200117 1515,20200117 1515,463, ,uS/cm
JER,E,100,EL COND,20200117 1530,20200117 1530,458, ,uS/cm
JER,E,100,EL COND,20200117 1545,20200117 1545,454, ,uS/cm
JER,E,100,EL COND,20200117 1600,20200117 1600,450, ,uS/cm
JER,E,100,EL COND,20200117 1615,20200117 1615,447, ,uS/cm
JER,E,100,EL COND,20200117 1630,20200117 1630,445, ,uS/cm
JER,E,100,EL COND,20200117 1645,20200117 1645,442, ,uS/cm
JER,E,100,EL COND,20200117 1700,20200117 1700,441, ,uS/cm
JER,E,100,EL COND,20200117 1715,20200117 1715,440, ,uS/cm
JER,E,100,EL COND,20200117 1730,20200117 1730,439, ,uS/cm
JER,E,100,EL COND,20200117 1745,20200117 1745,440, ,uS/cm
JER,E,100,EL COND,20200117 1800,20200117 1800,440, ,uS/cm
JER,E,100,EL COND,20200117 1815,20200117 1815,443, ,uS/cm
JER,E,100,EL COND,20200117 1830,20200117 1830,455, ,uS/cm
JER,E,100,EL COND,20200117 1845,20200117 1845,468, ,uS/cm
JER,E,100,EL COND,20200117 1900,20200117 1900,462, ,uS/cm
JER,E,100,EL COND,20200117 1915,20200117 1915,450, ,uS/cm
JER,E,100,EL COND,20200117 1930,20200117 1930,444, ,uS/cm
JER,E,100,EL COND,20200117 1945,20200117 1945,441, ,uS/cm
JER,E,100,EL COND,20200117 2000,20200117 2000,440, ,uS/cm
JER,E,100,EL COND,20200117 2015,20200117 2015,442, ,uS/cm
JER,E,100,EL COND,20200117 2030,20200117 2030,442, ,uS/cm
JER,E,100,EL COND,20200117 2045,20200117 2045,406, ,uS/cm
JER,E,100,EL COND,20200117 2100,20200117 2100,428, ,uS/cm
JER,E,100,EL COND,20200117 2115,20200117 2115,408, ,uS/cm
JER,E,100,EL COND,20200117 2130,20200117 2130,413, ,uS/cm
JER,E,100,EL COND,20200117 2145,20200117 2145,465, ,uS/cm
JER,E,100,EL COND,20200117 2200,20200117 2200,458, ,uS/cm
JER,E,100,EL COND,20200117 2215,20200117 2215,464, ,uS/cm
JER,E,100,EL COND,20200117 2230,20200117 2230,465, ,uS/cm
JER,E,100,EL COND,20200117 2245,20200117 2245,468, ,uS/cm
JER,E,100,EL COND,20200117 2300,20200117 2300,465, ,uS/cm
JER,E,100,EL COND,20200117 2315,20200117 2315,466, ,uS/cm
JER,E,100,EL COND,20200117 2330,20200117 2330,466, ,uS/cm
JER,E,100,EL COND,20200117 2345,20200117 2345,469, ,uS/cm
JER,E,100,EL COND,20200118 0000,20200118 0000,470, ,uS/cm
JER,E,100,EL COND,20200118 0015,20200118 0015,467, ,uS/cm
JER,E,100,EL COND,20200118 0030,20200118 0030,460, ,uS/cm
JER,E,100,EL COND,20200118 0045,20200118 0045,460, ,uS/cm
JER,E,100,EL COND,20200118 0100,20200118 0100,461, ,uS/cm
JER,E,100,EL COND,20200118 0115,20200118 0115,460, ,uS/cm
JER,E,100,EL COND,20200118 0130,20200118 0130,455, ,uS/cm
JER,E,100,EL COND,20200118 0145,20200118 0145,447, ,uS/cm
JER,E,100,EL COND,20200118 0200,20200118 0200,444, ,uS/cm
JER,E,100,EL COND,20200118 0215,20200118 0215,440, ,uS/cm
JER,E,100,EL COND,20200118 0230,20200118 0230,439, ,uS/cm
JER,E,100,EL COND,20200118 0245,20200118 0245,438, ,uS/cm
JER,E,100,EL COND,20200118 0300,20200118 0300,436, ,uS/cm
JER,E,100,EL COND,20200118 0315,20200118 0315,434, ,uS/cm
JER,E,100,EL COND,20200118 0330,20200118 0330,432, ,uS/cm
JER,E,100,EL COND,20200118 0345,20200118 0345,430, ,uS/cm
JER,E,100,EL COND,20200118 0400,20200118 0400,429, ,uS/cm
JER,E,100,EL COND,20200118 0415,20200118 0415,428, ,uS/cm
JER,E,100,EL COND,20200118 0430,20200118 0430,429, ,uS/cm
JER,E,100,EL COND,20200118 0445,20200118 0445,425, ,uS/cm
JER,E,100,EL COND,20200118 0500,20200118 0500,426, ,uS/cm
JER,E,100,EL COND,20200118 0515,20200118 0515,430, ,uS/cm
JER,E,100,EL COND,20200118 0530,20200118 0530,439, ,uS/cm
JER,E,100,EL COND,20200118 0545,20200118 0545,437, ,uS/cm
JER,E,100,EL COND,20200118 0600,20200118 0600,427, ,uS/cm
JER,E,100,EL COND,20200118 0615,20200118 0615,372, ,uS/cm
JER,E,100,EL COND,20200118 0630,20200118 0630,403, ,uS/cm
JER,E,100,EL COND,20200118 0645,20200118 0645,412, ,uS/cm
JER,E,100,EL COND,20200118 0700,20200118 0700,390, ,uS/cm
JER,E,100,EL COND,20200118 0715,20200118 0715,430, ,uS/cm
JER,E,100,EL COND,20200118 0730,20200118 0730,430, ,uS/cm
JER,E,100,EL COND,20200118 0745,20200118 0745,436, ,uS/cm
JER,E,100,EL COND,20200118 0800,20200118 0800,440, ,uS/cm
JER,E,100,EL COND,20200118 0815,20200118 0815,441, ,uS/cm
JER,E,100,EL COND,20200118 0830,20200118 0830,445, ,uS/cm
JER,E,100,EL COND,20200118 0845,20200118 0845,449, ,uS/cm
JER,E,100,EL COND,20200118 0900,20200118 0900,456, ,uS/cm
JER,E,100,EL COND,20200118 0915,20200118 0915,461, ,uS/cm
JER,E,100,EL COND,20200118 0930,20200118 0930,471, ,uS/cm
JER,E,100,EL COND,20200118 0945,20200118 0945,481, ,uS/cm
JER,E,100,EL COND,20200118 1000,20200118 1000,495, ,uS/cm
JER,E,100,EL COND,20200118 1015,20200118 1015,508, ,uS/cm
JER,E,100,EL COND,20200118 1030,20200118 1030,521, ,uS/cm
JER,E,100,EL COND,20200118 1045,20200118 1045,526, ,uS/cm
JER,E,100,EL COND,20200118 1100,20200118 1100,536, ,uS/cm
JER,E,100,EL COND,20200118 1115,20200118 1115,544, ,uS/cm
JER,E,100,EL COND,20200118 1130,20200118 1130,549, ,uS/cm
JER,E,100,EL COND,20200118 1145,20200118 1145,573, ,uS/cm
JER,E,100,EL COND,20200118 1200,20200118 1200,602, ,uS/cm
JER,E,100,EL COND,20200118 1215,20200118 1215,602, ,uS/cm
JER,E,100,EL COND,20200118 1230,20200118 1230,621, ,uS/cm
JER,E,100,EL COND,20200118 1245,20200118 1245,611, ,uS/cm
JER,E,100,EL COND,20200118 1300,20200118 1300,606, ,uS/cm
JER,E,100,EL COND,20200118 1315,20200118 1315,579, ,uS/cm
JER,E,100,EL COND,20200118 1330,20200118 1330,587, ,uS/cm
JER,E,100,EL COND,20200118 1345,20200118 1345,584, ,uS/cm
JER,E,100,EL COND,20200118 1400,20200118 1400,578, ,uS/cm
JER,E,100,EL COND,20200118 1415,20200118 1415,563, ,uS/cm
JER,E,100,EL COND,20200118 1430,20200118 1430,548, ,uS/cm
JER,E,100,EL COND,20200118 1445,20200118 1445,523, ,uS/cm
JER,E,100,EL COND,20200118 1500,20200118 1500,502, ,uS/cm
JER,E,100,EL COND,20200118 1515,20200118 1515,481, ,uS/cm
JER,E,100,EL COND,20200118 1530,20200118 1530,469, ,uS/cm
JER,E,100,EL COND,20200118 1545,20200118 1545,460, ,uS/cm
JER,E,100,EL COND,20200118 1600,20200118 1600,451, ,uS/cm
JER,E,100,EL COND,20200118 1615,20200118 1615,446, ,uS/cm
JER,E,100,EL COND,20200118 1630,20200118 1630,442, ,uS/cm
JER,E,100,EL COND,20200118 1645,20200118 1645,438, ,uS/cm
JER,E,100,EL COND,20200118 1700,20200118 1700,433, ,uS/cm
JER,E,100,EL COND,20200118 1715,20200118 1715,431, ,uS/cm
JER,E,100,EL COND,20200118 1730,20200118 1730,429, ,uS/cm
JER,E,100,EL COND,20200118 1745,20200118 1745,429, ,uS/cm
JER,E,100,EL COND,20200118 1800,20200118 1800,427, ,uS/cm
JER,E,100,EL COND,20200118 1815,20200118 1815,428, ,uS/cm
JER,E,100,EL COND,20200118 1830,20200118 1830,427, ,uS/cm
JER,E,100,EL COND,20200118 1845,20200118 1845,426, ,uS/cm
JER,E,100,EL COND,20200118 1900,20200118 1900,425, ,uS/cm
JER,E,100,EL COND,20200118 1915,20200118 1915,426, ,uS/cm
JER,E,100,EL COND,20200118 1930,20200118 1930,428, ,uS/cm
JER,E,100,EL COND,20200118 1945,20200118 1945,434, ,uS/cm
JER,E,100,EL COND,20200118 2000,20200118 2000,439, ,uS/cm
JER,E,100,EL COND,20200118 2015,20200118 2015,442, ,uS/cm
JER,E,100,EL COND,20200118 2030,20200118 2030,438, ,uS/cm
JER,E,100,EL COND,20200118 2045,20200118 2045,436, ,uS/cm
JER,E,100,EL COND,20200118 2100,20200118 2100,431, ,uS/cm
JER,E,100,EL COND,20200118 2115,20200118 2115,431, ,uS/cm
JER,E,100,EL COND,20200118 2130,20200118 2130,432, ,uS/cm
JER,E,100,EL COND,20200118 2145,20200118 2145,432, ,uS/cm
JER,E,100,EL COND,20200118 2200,20200118 2200,432, ,uS/cm
JER,E,100,EL COND,20200118 2215,20200118 2215,432, ,uS/cm
JER,E,100,EL COND,20200118 2230,20200118 2230,439, ,uS/cm
JER,E,100,EL COND,20200118 2245,20200118 2245,444, ,uS/cm
JER,E,100,EL COND,20200118 2300,20200118 2300,444, ,uS/cm
JER,E,100,EL COND,20200118 2315,20200118 2315,444, ,uS/cm
JER,E,100,EL COND,20200118 2330,20200118 2330,445, ,uS/cm
JER,E,100,EL COND,20200118 2345,20200118 2345,447, ,uS/cm
JER,E,100,EL COND,20200119 0000,20200119 0000,449, ,uS/cm
JER,E,100,EL COND,20200119 0015,20200119 0015,451, ,uS/cm
JER,E,100,EL COND,20200119 0030,20200119 0030,450, ,uS/cm
JER,E,100,EL COND,20200119 0045,20200119 0045,451, ,uS/cm
JER,E,100,EL COND,20200119 0100,20200119 0100,453, ,uS/cm
JER,E,100,EL COND,20200119 0115,20200119 0115,453, ,uS/cm
JER,E,100,EL COND,20200119 0130,20200119 0130,453, ,uS/cm
JER,E,100,EL COND,20200119 0145,20200119 0145,455, ,uS/cm
JER,E,100,EL COND,20200119 0200,20200119 0200,452, ,uS/cm
JER,E,100,EL COND,20200119 0215,20200119 0215,448, ,uS/cm
JER,E,100,EL COND,20200119 0230,20200119 0230,446, ,uS/cm
JER,E,100,EL COND,20200119 0245,20200119 0245,443, ,uS/cm
JER,E,100,EL COND,20200119 0300,20200119 0300,443, ,uS/cm
JER,E,100,EL COND,20200119 0315,20200119 0315,443, ,uS/cm
JER,E,100,EL COND,20200119 0330,20200119 0330,443, ,uS/cm
JER,E,100,EL COND,20200119 0345,20200119 0345,440, ,uS/cm
JER,E,100,EL COND,20200119 0400,20200119 0400,437, ,uS/cm
JER,E,100,EL COND,20200119 0415,20200119 0415,432, ,uS/cm
JER,E,100,EL COND,20200119 0430,20200119 0430,428, ,uS/cm
JER,E,100,EL COND,20200119 0445,20200119 0445,426, ,uS/cm
JER,E,100,EL COND,20200119 0500,20200119 0500,424, ,uS/cm
JER,E,100,EL COND,20200119 0515,20200119 0515,423, ,uS/cm
JER,E,100,EL COND,20200119 0530,20200119 0530,423, ,uS/cm
JER,E,100,EL COND,20200119 0545,20200119 0545,425, ,uS/cm
JER,E,100,EL COND,20200119 0600,20200119 0600,425, ,uS/cm
JER,E,100,EL COND,20200119 0615,20200119 0615,426, ,uS/cm
JER,E,100,EL COND,20200119 0630,20200119 0630,434, ,uS/cm
JER,E,100,EL COND,20200119 0645,20200119 0645,434, ,uS/cm
JER,E,100,EL COND,20200119 0700,20200119 0700,434, ,uS/cm
JER,E,100,EL COND,20200119 0715,20200119 0715,435, ,uS/cm
JER,E,100,EL COND,20200119 0730,20200119 0730,434, ,uS/cm
JER,E,100,EL COND,20200119 0745,20200119 0745,432, ,uS/cm
JER,E,100,EL COND,20200119 0800,20200119 0800,431, ,uS/cm
JER,E,100,EL COND,20200119 0815,20200119 0815,434, ,uS/cm
JER,E,100,EL COND,20200119 0830,20200119 0830,436, ,uS/cm
JER,E,100,EL COND,20200119 0845,20200119 0845,438, ,uS/cm
JER,E,100,EL COND,20200119 0900,20200119 0900,440, ,uS/cm
JER,E,100,EL COND,20200119 0915,20200119 0915,444, ,uS/cm
JER,E,100,EL COND,20200119 0930,20200119 0930,450, ,uS/cm
JER,E,100,EL COND,20200119 0945,20200119 0945,454, ,uS/cm
JER,E,100,EL COND,20200119 1000,20200119 1000,466, ,uS/cm
JER,E,100,EL COND,20200119 1015,20200119 1015,476, ,uS/cm
JER,E,100,EL COND,20200119 1030,20200119 1030,484, ,uS/cm
JER,E,100,EL COND,20200119 1045,20200119 1045,497, ,uS/cm
JER,E,100,EL COND,20200119 1100,20200119 1100,510, ,uS/cm
JER,E,100,EL COND,20200119 1115,20200119 1115,528, ,uS/cm
JER,E,100,EL COND,20200119 1130,20200119 1130,540, ,uS/cm
JER,E,100,EL COND,20200119 1145,20200119 1145,546, ,uS/cm
JER,E,100,EL COND,20200119 1200,20200119 1200,551, ,uS/cm
JER,E,100,EL COND,20200119 1215,20200119 1215,563, ,uS/cm
JER,E,100,EL COND,20200119 1230,20200119 1230,588, ,uS/cm
JER,E,100,EL COND,20200119 1245,20200119 1245,626, ,uS/cm
JER,E,100,EL COND,20200119 1300,20200119 1300,642, ,uS/cm
JER,E,100,EL COND,20200119 1315,20200119 1315,649, ,uS/cm
JER,E,100,EL COND,20200119 1330,20200119 1330,658, ,uS/cm
JER,E,100,EL COND,20200119 1345,20200119 1345,655, ,uS/cm
JER,E,100,EL COND,20200119 1400,20200119 1400,613, ,uS/cm
JER,E,100,EL COND,20200119 1415,20200119 1415,626, ,uS/cm
JER,E,100,EL COND,20200119 1430,20200119 1430,630, ,uS/cm
JER,E,100,EL COND,20200119 1445,20200119 1445,619, ,uS/cm
JER,E,100,EL COND,20200119 1500,20200119 1500,595, ,uS/cm
JER,E,100,EL COND,20200119 1515,20200119 1515,572, ,uS/cm
JER,E,100,EL COND,20200119 1530,20200119 1530,550, ,uS/cm
JER,E,100,EL COND,20200119 1545,20200119 1545,513, ,uS/cm
JER,E,100,EL COND,20200119 1600,20200119 1600,495, ,uS/cm
JER,E,100,EL COND,20200119 1615,20200119 1615,478, ,uS/cm
JER,E,100,EL COND,20200119 1630,20200119 1630,467, ,uS/cm
JER,E,100,EL COND,20200119 1645,20200119 1645,457, ,uS/cm
JER,E,100,EL COND,20200119 1700,20200119 1700,448, ,uS/cm
JER,E,100,EL COND,20200119 1715,20200119 1715,444, ,uS/cm
JER,E,100,EL COND,20200119 1730,20200119 1730,438, ,uS/cm
JER,E,100,EL COND,20200119 1745,20200119 1745,433, ,uS/cm
JER,E,100,EL COND,20200119 1800,20200119 1800,431, ,uS/cm
JER,E,100,EL COND,20200119 1815,20200119 1815,427, ,uS/cm
JER,E,100,EL COND,20200119 1830,20200119 1830,425, ,uS/cm
JER,E,100,EL COND,20200119 1845,20200119 1845,425, ,uS/cm
JER,E,100,EL COND,20200119 1900,20200119 1900,423, ,uS/cm
JER,E,100,EL COND,20200119 1915,20200119 1915,423, ,uS/cm
JER,E,100,EL COND,20200119 1930,20200119 1930,422, ,uS/cm
JER,E,100,EL COND,20200119 1945,20200119 1945,422, ,uS/cm
JER,E,100,EL COND,20200119 2000,20200119 2000,422, ,uS/cm
JER,E,100,EL COND,20200119 2015,20200119 2015,423, ,uS/cm
JER,E,100,EL COND,20200119 2030,20200119 2030,424, ,uS/cm
JER,E,100,EL COND,20200119 2045,20200119 2045,428, ,uS/cm
JER,E,100,EL COND,20200119 2100,20200119 2100,432, ,uS/cm
JER,E,100,EL COND,20200119 2115,20200119 2115,440, ,uS/cm
JER,E,100,EL COND,20200119 2130,20200119 2130,438, ,uS/cm
JER,E,100,EL COND,20200119 2145,20200119 2145,431, ,uS/cm
JER,E,100,EL COND,20200119 2200,20200119 2200,431, ,uS/cm
JER,E,100,EL COND,20200119 2215,20200119 2215,435, ,uS/cm
JER,E,100,EL COND,20200119 2230,20200119 2230,429, ,uS/cm
JER,E,100,EL COND,20200119 2245,20200119 2245,427, ,uS/cm
JER,E,100,EL COND,20200119 2300,20200119 2300,427, ,uS/cm
JER,E,100,EL COND,20200119 2315,20200119 2315,427, ,uS/cm
JER,E,100,EL COND,20200119 2330,20200119 2330,426, ,uS/cm
JER,E,100,EL COND,20200119 2345,20200119 2345,429, ,uS/cm
JER,E,100,EL COND,20200120 0000,20200120 0000,429, ,uS/cm
JER,E,100,EL COND,20200120 0015,20200120 0015,430, ,uS/cm
JER,E,100,EL COND,20200120 0030,20200120 0030,434, ,uS/cm
JER,E,100,EL COND,20200120 0045,20200120 0045,439, ,uS/cm
JER,E,100,EL COND,20200120 0100,20200120 0100,441, ,uS/cm
JER,E,100,EL COND,20200120 0115,20200120 0115,443, ,uS/cm
JER,E,100,EL COND,20200120 0130,20200120 0130,444, ,uS/cm
JER,E,100,EL COND,20200120 0145,20200120 0145,445, ,uS/cm
JER,E,100,EL COND,20200120 0200,20200120 0200,450, ,uS/cm
JER,E,100,EL COND,20200120 0215,20200120 0215,452, ,uS/cm
JER,E,100,EL COND,20200120 0230,20200120 0230,456, ,uS/cm
JER,E,100,EL COND,20200120 0245,20200120 0245,461, ,uS/cm
JER,E,100,EL COND,20200120 0300,20200120 0300,461, ,uS/cm
JER,E,100,EL COND,20200120 0315,20200120 0315,463, ,uS/cm
JER,E,100,EL COND,20200120 0330,20200120 0330,457, ,uS/cm
JER,E,100,EL COND,20200120 0345,20200120 0345,449, ,uS/cm
JER,E,100,EL COND,20200120 0400,20200120 0400,445, ,uS/cm
JER,E,100,EL COND,20200120 0415,20200120 0415,448, ,uS/cm
JER,E,100,EL COND,20200120 0430,20200120 0430,449, ,uS/cm
JER,E,100,EL COND,20200120 0445,20200120 0445,447, ,uS/cm
JER,E,100,EL COND,20200120 0500,20200120 0500,442, ,uS/cm
JER,E,100,EL COND,20200120 0515,20200120 0515,438, ,uS/cm
JER,E,100,EL COND,20200120 0530,20200120 0530,435, ,uS/cm
JER,E,100,EL COND,20200120 0545,20200120 0545,433, ,uS/cm
JER,E,100,EL COND,20200120 0600,20200120 0600,432, ,uS/cm
JER,E,100,EL COND,20200120 0615,20200120 0615,432, ,uS/cm
JER,E,100,EL COND,20200120 0630,20200120 0630,432, ,uS/cm
JER,E,100,EL COND,20200120 0645,20200120 0645,432, ,uS/cm
JER,E,100,EL COND,20200120 0700,20200120 0700,439, ,uS/cm
JER,E,100,EL COND,20200120 0715,20200120 0715,448, ,uS/cm
JER,E,100,EL COND,20200120 0730,20200120 0730,448, ,uS/cm
JER,E,100,EL COND,20200120 0745,20200120 0745,445, ,uS/cm
JER,E,100,EL COND,20200120 0800,20200120 0800,442, ,uS/cm
JER,E,100,EL COND,20200120 0815,20200120 0815,442, ,uS/cm
JER,E,100,EL COND,20200120 0830,20200120 0830,442, ,uS/cm
JER,E,100,EL COND,20200120 0845,20200120 0845,444, ,uS/cm
JER,E,100,EL COND,20200120 0900,20200120 0900,442, ,uS/cm
JER,E,100,EL COND,20200120 0915,20200120 0915,446, ,uS/cm
JER,E,100,EL COND,20200120 0930,20200120 0930,453, ,uS/cm
JER,E,100,EL COND,20200120 0945,20200120 0945,461, ,uS/cm
JER,E,100,EL COND,20200120 1000,20200120 1000,470, ,uS/cm
JER,E,100,EL COND,20200120 1015,20200120 1015,480, ,uS/cm
JER,E,100,EL COND,20200120 1030,20200120 1030,492, ,uS/cm
JER,E,100,EL COND,20200120 1045,20200120 1045,509, ,uS/cm
JER,E,100,EL COND,20200120 1100,20200120 1100,523, ,uS/cm
JER,E,100,EL COND,20200120 1115,20200120 1115,546, ,uS/cm
JER,E,100,EL COND,20200120 1130,20200120 1130,562, ,uS/cm
JER,E,100,EL COND,20200120 1145,20200120 1145,567, ,uS/cm
JER,E,100,EL COND,20200120 1200,20200120 1200,586, ,uS/cm
JER,E,100,EL COND,20200120 1215,20200120 1215,600, ,uS/cm
JER,E,100,EL COND,20200120 1230,20200120 1230,611, ,uS/cm
JER,E,100,EL COND,20200120 1245,20200120 1245,618, ,uS/cm
JER,E,100,EL COND,20200120 1300,20200120 1300,642, ,uS/cm
JER,E,100,EL COND,20200120 1315,20200120 1315,661, ,uS/cm
JER,E,100,EL COND,20200120 1330,20200120 1330,691, ,uS/cm
JER,E,100,EL COND,20200120 1345,20200120 1345,752, ,uS/cm
JER,E,100,EL COND,20200120 1400,20200120 1400,708, ,uS/cm
JER,E,100,EL COND,20200120 1415,20200120 1415,735, ,uS/cm
JER,E,100,EL COND,20200120 1430,20200120 1430,739, ,uS/cm
JER,E,100,EL COND,20200120 1445,20200120 1445,699, ,uS/cm
JER,E,100,EL COND,20200120 1500,20200120 1500,712, ,uS/cm
JER,E,100,EL COND,20200120 1515,20200120 1515,717, ,uS/cm
JER,E,100,EL COND,20200120 1530,20200120 1530,702, ,uS/cm
JER,E,100,EL COND,20200120 1545,20200120 1545,673, ,uS/cm
JER,E,100,EL COND,20200120 1600,20200120 1600,642, ,uS/cm
JER,E,100,EL COND,20200120 1615,20200120 1615,623, ,uS/cm
JER,E,100,EL COND,20200120 1630,20200120 1630,592, ,uS/cm
JER,E,100,EL COND,20200120 1645,20200120 1645,560, ,uS/cm
JER,E,100,EL COND,20200120 1700,20200120 1700,539, ,uS/cm
JER,E,100,EL COND,20200120 1715,20200120 1715,518, ,uS/cm
JER,E,100,EL COND,20200120 1730,20200120 1730,500, ,uS/cm
JER,E,100,EL COND,20200120 1745,20200120 1745,483, ,uS/cm
JER,E,100,EL COND,20200120 1800,20200120 1800,473, ,uS/cm
JER,E,100,EL COND,20200120 1815,20200120 1815,464, ,uS/cm
JER,E,100,EL COND,20200120 1830,20200120 1830,454, ,uS/cm
JER,E,100,EL COND,20200120 1845,20200120 1845,446, ,uS/cm
JER,E,100,EL COND,20200120 1900,20200120 1900,442, ,uS/cm
